ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,1992,19.7,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,1992,0.5,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,1992,5.7,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,1992,3.9,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,1992,1.2,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,1992,1.1,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,1992,2.7,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,1992,10.2,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,1993,9,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,1993,19.2,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,1993,10.5,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,1993,81.6,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,1993,6.7,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,1993,6.6,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,1993,25.1,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,1993,5,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,1993,3.9,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,1993,16.8,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,1993,0.4,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,1993,4,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,1993,4.8,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,1993,0,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,1993,2.9,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,1993,3.6,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,1993,9,,,,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,1994,8,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,1994,13,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,1994,26,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,1994,67,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,1994,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,1994,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,1994,26,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,1994,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,1994,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,1994,16,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,1994,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,1994,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,1994,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,1994,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,1994,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,1994,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,1994,8,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,1995,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,1995,13,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,1995,32,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,1995,24,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,1995,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,1995,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,1995,25,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,1995,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,1995,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,1995,25,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,1995,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,1995,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,1995,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,1995,0,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,1995,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,1995,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,1995,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,1996,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,1996,14,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,1996,21,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,1996,30,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,1996,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,1996,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,1996,23,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,1996,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,1996,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,1996,18,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,1996,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,1996,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,1996,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,1996,0,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,1996,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,1996,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,1996,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,1997,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,1997,14,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,1997,27,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,1997,36,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,1997,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,1997,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,1997,23,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,1997,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,1997,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,1997,22,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,1997,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,1997,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,1997,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,1997,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,1997,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,1997,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,1997,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,1998,8,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,1998,13,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,1998,26,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,1998,42,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,1998,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,1998,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,1998,24,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,1998,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,1998,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,1998,22,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,1998,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,1998,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,1998,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,1998,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,1998,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,1998,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,1998,8,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,1999,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,1999,15,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,1999,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,1999,17,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,1999,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,1999,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,1999,22,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,1999,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,1999,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,1999,16,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,1999,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,1999,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,1999,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,1999,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,1999,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,1999,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,1999,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,2000,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,2000,15,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,2000,10,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,2000,17,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,2000,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,2000,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,2000,20,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,2000,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,2000,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,2000,14,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,2000,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,2000,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,2000,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,2000,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,2000,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,2000,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,2000,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,2001,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,2001,12,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,2001,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,2001,19,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,2001,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,2001,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,2001,18,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,2001,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,2001,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,2001,14,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,2001,0,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,2001,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,2001,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,2001,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,2001,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,2001,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,2001,6,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,2002,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,2002,12,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,2002,7,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,2002,27,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,2002,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,2002,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,2002,15,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,2002,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,2002,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,2002,11,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,2002,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,2002,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,2002,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,2002,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,2002,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,2002,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,2002,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,2003,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,2003,11,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,2003,13,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,2003,16,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,2003,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,2003,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,2003,17,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,2003,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,2003,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,2003,10,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,2003,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,2003,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,2003,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,2003,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,2003,0,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,2003,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_P,2003,0,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,2003,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,2004,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,2004,14,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,2004,17,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,2004,19,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,2004,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,2004,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,2004,14,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,2004,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,2004,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,2004,9,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,2004,0,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,2004,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,2004,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,2004,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,2004,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,2004,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_P,2004,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,2004,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,2005,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,2005,12,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,2005,11,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,2005,10,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,2005,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,2005,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,2005,14,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,2005,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,2005,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,2005,10,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,2005,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,2005,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,2005,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,2005,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,2005,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,2005,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_P,2005,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,2005,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,2006,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,2006,11,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,2006,11,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,2006,22,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_D,2006,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_E,2006,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_F,2006,15,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_G,2006,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_H,2006,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_I,2006,9,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_J,2006,0,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_K,2006,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_L,2006,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_M,2006,1,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_N,2006,2,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_O,2006,3,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_P,2006,0,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_AGGREGATE_TOTAL,2006,5,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_TOTAL,2007,4,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_A,2007,9,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_B,2007,11,,,T13:150_I4:219,
ITA,INJ_FATL_ECO_RT,FA:1287,ECO_ISIC3_C,2007,11,,,T13:150_I4:219,
